cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
28613067,3700.6,45,2,1,M,2,94145,CA
25898615,4879.4,61,8,2,M,2,74186,OK
16357740,1341.9,44,4,3,M,2,07171,NJ
27253600,16564.0,73,5,0,F,2,92149,CA
21808176,234644.8,55,8,1,M,4,10145,NY
20438940,0.0,20,2,2,F,1,77083,TX
23163180,35309.0,67,3,0,F,2,60639,IL
29989828,47044.8,63,12,1,F,2,92817,CA
24536412,35361.0,41,6,4,M,2,92821,CA
31341019,72774.3,47,7,2,F,2,78473,TX
16353492,1661.9,84,4,3,F,2,10088,NY
16357980,3213.2,72,10,3,M,2,64115,MO
20443140,22708.5,68,5,2,M,2,35233,AL
27254580,0.0,13,7,0,M,1,10104,NY
13633540,12621.0,67,7,1,F,4,10007,NY
31346769,68011.0,49,3,0,F,1,75256,TX
24538860,0.0,18,1,2,M,1,77105,TX
16352184,6098.4,35,5,4,M,2,90065,CA
19088874,0.0,15,7,1,M,1,96802,HI
17722692,47598.2,34,8,3,M,4,33133,FL
19085976,51259.6,39,6,2,M,4,33133,FL
20450055,126502.5,48,5,6,F,4,90106,CA
13630560,2442.0,20,2,1,F,1,53277,WI
27252740,47946.0,45,7,0,F,1,96839,HI
21809520,32229.6,60,3,1,F,2,10084,NY
17723628,15935.4,35,12,5,F,2,94180,CA
28620102,0.0,16,6,1,M,1,90105,CA
29983668,130992.4,62,12,0,M,1,10185,NY
24527682,16156.8,30,7,3,F,2,10153,NY
23166257,5521.7,23,4,0,F,1,90191,CA
24533640,14761.8,20,3,2,M,1,60664,IL
13634150,0.0,17,2,1,F,1,45275,OH
29978366,69610.2,52,12,2,F,2,78473,TX
31353968,30454.3,18,3,0,F,1,10229,NY
21809728,72316.4,24,6,3,F,2,78734,TX
17721184,122359.9,47,4,4,M,2,60607,IL
13632560,90592.0,51,1,1,M,2,90186,CA
23171952,1733.8,24,2,0,F,1,53277,WI
23176049,6639.2,51,7,0,F,1,85701,AZ
31351047,70150.0,57,7,2,F,2,78738,TX
13628770,9480.0,43,3,3,M,2,97254,OR
13633050,23731.0,23,2,1,M,2,85028,AZ
17713514,0.0,13,5,2,F,1,19152,PA
24539310,7903.8,68,6,2,F,4,85046,AZ
17715880,56798.3,64,11,2,M,2,90067,CA
25896962,0.0,22,4,0,F,1,19136,PA
23163979,6247.3,32,7,0,F,2,73169,OK
28621509,17492.0,59,9,2,M,4,78707,TX
29994030,90774.2,39,9,3,M,2,10236,NY
19075980,28786.8,51,1,3,F,2,87194,NM
24541470,0.0,18,1,2,F,1,45275,OH
23162364,28578.9,45,1,5,F,3,77058,TX
16349952,0.0,16,5,3,M,1,77058,TX
14996454,12512.5,28,7,3,M,2,77159,TX
16360836,7846.4,55,5,4,F,4,43688,OH
28617330,2727.5,38,8,4,F,4,98112,WA
14994738,14462.8,50,10,2,M,1,44101,OH
28625688,879.3,20,5,1,F,1,23541,VA
27267300,82522.0,34,6,3,M,2,10236,NY
31347114,39500.2,81,1,0,M,2,94162,CA
27253640,58080.0,32,4,1,M,2,90065,CA
19085528,0.0,17,2,1,F,1,90174,CA
29994558,3990.8,23,8,0,F,1,48202,MI
23175454,35238.0,59,5,1,F,2,07303,NJ
25902472,7802.2,60,7,1,F,2,93769,CA
25892535,526.1,23,5,0,F,1,94103,CA
25896943,0.0,22,4,0,F,1,19136,PA
25892497,4027.6,55,2,1,F,2,94103,CA
21815840,0.0,15,10,1,F,1,96802,HI
24533190,28342.8,32,0,5,M,2,95137,CA
28617183,8588.6,40,9,2,M,2,10259,NY
17716881,29018.6,46,3,2,M,2,85068,AZ
24539472,26604.0,90,8,2,F,4,90180,CA
13626320,49863.0,56,6,1,M,2,75270,TX
14990195,12551.0,84,4,2,M,2,53206,WI
20443020,22315.5,38,5,5,F,2,60621,IL
27265180,14670.0,28,9,1,M,2,90166,CA
29990114,102766.4,52,12,3,F,3,90047,CA
25902510,0.0,20,2,0,F,1,93769,CA
17718961,0.0,13,5,2,F,1,19136,PA
29985626,0.0,20,12,0,M,1,60636,IL
23171969,4610.0,79,5,0,F,2,14667,NY
28619913,5566.0,51,1,2,F,2,07117,NJ
23162585,5491.8,58,4,1,F,2,94164,CA
23178514,102351.5,63,6,0,M,2,77034,TX
21805488,70987.8,59,12,2,F,3,02171,MA
21807728,0.0,15,10,1,M,1,60636,IL
19078430,15974.0,83,3,1,M,2,53206,WI
29987870,56498.2,61,11,2,M,2,74186,OK
19077198,39124.4,40,9,1,F,1,90191,CA
21803856,19588.4,61,4,1,F,2,19160,PA
27261100,68946.0,52,4,1,M,2,53277,WI
29986770,18176.4,65,5,0,M,2,53217,WI
13626770,11812.0,33,3,3,M,4,73154,OK
16355004,9547.4,60,10,3,F,2,46249,IN
23175250,28225.3,62,8,2,M,2,90174,CA
21814944,106779.4,57,10,1,M,1,10149,NY
28627032,2131.7,35,5,1,M,4,92806,CA
27258940,16096.0,26,7,0,M,1,94242,CA
28625667,0.0,17,2,1,F,1,23541,VA
25904790,5418.4,36,3,2,M,3,85022,AZ
24528744,27442.8,31,4,2,M,1,10164,NY
31340651,55137.9,45,5,0,F,1,96839,HI
20439285,48228.0,37,4,2,F,2,77210,TX
29976408,31585.4,82,12,0,F,2,60647,IL
17723693,33810.4,30,7,4,F,4,97297,OR
23166036,10824.7,34,5,0,M,1,10164,NY
16352436,5646.1,37,7,3,F,2,95101,CA
25901408,1826.7,70,7,0,F,2,10079,NY
24527934,52254.0,46,4,2,M,1,77151,TX
29975352,64717.4,38,8,3,M,4,74155,OK
21807152,20924.8,26,8,1,M,1,94242,CA
13627750,12072.0,70,10,1,F,2,37228,TN
29975594,38768.4,49,6,0,M,2,94145,CA
24540570,74269.8,36,4,5,M,2,10236,NY
28622958,0.0,18,3,1,F,1,19136,PA
13634760,9916.0,34,4,3,F,2,43272,OH
13628440,0.0,18,3,1,M,1,02171,MA
25896335,5396.4,79,6,0,M,2,53268,WI
21810256,49192.0,51,4,1,F,1,63166,MO
27251600,58726.0,36,8,3,F,4,94293,CA
16351128,14533.0,56,6,5,M,2,77083,TX
21815680,20898.8,22,4,1,F,1,21257,MD
20451990,0.0,20,9,2,F,1,92510,CA
16355988,6174.6,39,9,5,M,4,90176,CA
21801120,53461.2,50,3,3,F,2,87194,NM
13631090,8997.0,24,3,3,M,2,78734,TX
29978124,15199.8,59,7,2,F,3,14686,NY
25895328,5522.2,40,7,3,M,2,10086,NY
23166665,8101.1,87,3,0,M,2,53206,WI
23167889,5863.9,34,9,2,M,4,80982,CO
28627095,0.0,18,3,1,M,1,64136,MO
29983712,98467.6,58,7,1,F,2,10126,NY
24529644,21567.6,35,3,2,F,1,38177,TN
24535188,5832.0,66,1,2,M,1,92708,CA
31348908,53707.3,51,1,2,F,2,19136,PA
31337799,64533.4,32,2,2,F,4,10070,NY
29988112,26558.4,72,12,0,M,2,10084,NY
19087362,30451.4,65,5,1,M,2,80228,CO
14998126,0.0,17,9,2,F,1,92510,CA
20444625,54495.0,51,8,3,M,2,68180,NB
13633660,62234.0,31,1,4,F,2,10236,NY
29991742,42886.8,51,11,0,F,1,10098,NY
16358064,19542.6,53,3,3,M,2,53269,WI
31352519,0.0,15,7,0,F,1,94150,CA
16352232,3994.0,73,3,3,F,4,19138,PA
27265140,63820.0,44,6,0,M,1,10118,NY
20446425,18594.0,65,2,2,F,2,10084,NY
27256860,54606.0,59,11,1,F,3,02171,MA
28627137,4008.5,53,3,3,F,2,94225,CA
24531030,16378.2,30,7,2,M,1,35236,AL
16352844,9179.1,34,4,5,F,3,10051,NY
21811152,49628.8,52,5,3,F,2,94225,CA
21811072,26392.6,34,7,1,M,4,92806,CA
20450190,52855.5,60,7,3,M,2,85734,AZ
31350334,14616.5,77,7,0,M,2,14667,NY
29986198,210287.0,58,8,1,M,2,80243,CO
16361820,4171.2,51,11,3,F,1,98111,WA
29986484,58000.8,46,6,2,M,2,46261,IN
19084058,29218.0,49,9,6,F,2,94150,CA
23168501,18818.6,55,1,1,F,2,07117,NJ
17722276,0.0,12,4,2,F,1,90174,CA
24528096,29374.2,52,0,3,F,2,77036,TX
23164829,17020.8,50,6,0,F,1,96839,HI
19088300,6802.6,30,9,2,F,4,90083,CA
23172377,29732.0,42,8,0,F,1,40263,KY
17717960,7515.3,76,3,2,F,1,15263,PA
25898083,1233.7,79,6,0,F,2,14667,NY
28615776,3692.6,65,5,1,M,4,77158,TX
29984482,87348.8,58,8,1,F,2,90003,CA
25888602,0.0,20,9,0,M,1,94654,CA
24540408,22064.4,41,9,5,F,2,94180,CA
24525234,50504.4,34,2,4,F,4,10070,NY
28622853,4347.4,31,1,2,F,3,48206,MI
23169725,10704.7,79,5,0,F,2,21214,MD
28620060,0.0,16,8,1,F,1,90105,CA
19084464,3880.8,23,2,2,F,4,07301,NJ
28620123,0.0,15,7,1,M,1,90105,CA
19084590,10294.2,20,5,1,M,1,43630,OH
13628930,0.0,16,8,1,M,1,97248,OR
13632070,10919.0,74,4,1,M,2,60624,IL
23162551,4108.8,23,4,0,M,1,90785,CA
16357536,879.3,22,7,3,F,1,23541,VA
14992351,20214.7,38,8,4,F,2,77089,TX
17724408,19199.7,27,4,5,F,2,90122,CA
29992886,43205.8,30,9,1,F,2,77159,TX
31338466,100970.0,36,6,2,F,2,10152,NY
28629993,3541.6,20,5,1,F,1,55113,MN
20439630,10363.5,59,4,4,F,3,14686,NY
17722263,24176.1,15,7,2,M,1,90174,CA
14996927,20945.1,40,10,5,M,2,94180,CA
20443935,124942.5,63,10,3,M,4,78707,TX
20443365,0.0,20,9,2,F,1,97248,OR
31357165,30100.1,22,1,0,M,2,64199,MO
27266240,58670.0,50,2,0,F,2,90135,CA
14987808,7279.8,41,11,2,F,1,40205,KY
29982898,98102.4,48,8,4,M,2,90105,CA
24528582,42256.8,21,4,2,M,1,77076,TX
23163809,61099.0,55,1,2,M,3,19152,PA
16359492,7319.6,43,3,5,M,4,76160,TX
21809600,32757.4,37,6,1,M,1,02158,MA
14997554,28455.9,56,6,3,F,4,45275,OH
27260080,38638.0,24,5,0,M,2,75328,TX
16350192,6177.6,36,6,6,M,4,74155,OK
29992358,42460.0,62,12,1,M,2,93769,CA
21815232,54407.6,70,3,1,M,4,10187,NY
21812416,42697.2,32,5,4,M,2,64105,MO
25888070,7457.5,62,9,0,F,1,10259,NY
16360596,4567.7,67,7,3,M,2,80228,CO
29982810,5035.8,39,9,0,F,2,78404,TX
16353660,971.5,81,11,3,F,3,10105,NY
24531192,0.0,19,2,2,M,1,02171,MA
14998082,10444.5,27,6,4,F,3,21227,MD
19079326,35252.0,57,7,2,F,3,46232,IN
25903118,12716.7,63,10,0,F,2,46240,IN
21814864,33950.8,27,9,3,F,2,75277,TX
17714658,0.0,11,10,2,F,1,90750,CA
17720755,23855.0,34,8,4,F,2,92821,CA
27253720,38038.0,70,2,0,F,4,19138,PA
24536700,0.0,16,6,2,F,1,94150,CA
17718675,47229.0,42,9,3,M,2,68180,NB
17718818,54145.0,26,3,5,M,3,02172,MA
14993253,34516.9,43,3,4,F,2,46261,IN
13631010,52903.0,41,1,1,F,3,77044,TX
20438265,34627.5,32,8,2,F,1,28243,NC
19076554,33761.0,49,9,2,F,2,79913,TX
20450985,2386.5,30,6,2,M,1,90168,CA
27269500,49630.0,32,4,2,M,2,43272,OH
16357656,2758.8,75,5,3,F,2,78754,TX
14996498,8526.1,43,3,4,F,4,78429,TX
14987951,24598.2,65,5,2,M,2,60639,IL
17712578,98913.1,48,5,3,M,2,94164,CA
23176678,0.0,22,3,0,F,1,55113,MN
17724213,12998.7,40,7,2,M,2,10208,NY
21807200,31031.0,60,3,1,F,2,40564,KY
25898102,1207.4,82,9,0,M,2,14667,NY
29988156,48199.8,56,6,1,M,2,96849,HI
13628360,5920.0,67,7,1,F,3,38166,TN
21813680,34026.2,22,4,1,M,2,64199,MO
20439060,42306.0,45,2,2,F,1,90152,CA
20450640,35824.5,80,7,2,M,2,53244,WI
31344216,7263.4,80,0,0,M,2,10088,NY
20438490,191772.0,59,6,3,M,2,90112,CA
23174026,22166.2,39,5,0,M,1,28230,NC
23167090,54592.6,47,3,0,F,1,19126,PA
13630070,22437.0,65,5,1,M,2,78277,TX
14998269,36000.8,55,5,2,M,3,10091,NY
21809072,59074.6,53,5,3,F,2,60606,IL
23170966,0.0,22,3,0,F,1,19136,PA
17719247,42355.3,29,6,4,F,2,85032,AZ
31347137,9890.0,24,3,0,F,1,92173,CA
16351008,2705.8,64,4,3,F,2,60666,IL
17716166,38452.7,39,6,2,M,1,94256,CA
24532542,7740.0,26,3,2,F,1,92173,CA
17721899,31678.4,29,6,5,F,2,07139,NJ
17722484,46160.4,52,9,3,F,2,77105,TX
27267140,38082.0,38,10,3,M,2,94180,CA
31360063,17576.6,66,6,0,F,2,80274,CO
17719325,0.0,10,9,2,F,1,46261,IN
20442570,32190.0,58,4,2,F,2,85068,AZ
21807072,44629.0,38,9,3,M,2,77089,TX
16355208,2325.5,55,5,4,F,2,97237,OR
27252500,60330.0,37,9,3,M,2,33157,FL
29994844,53609.6,68,8,0,F,1,10007,NY
14989909,26227.3,61,11,3,F,2,60665,IL
31347091,104567.2,57,7,0,F,2,46249,IN
27253760,47792.0,34,6,1,M,2,97203,OR
29991500,87458.8,62,12,2,M,2,90174,CA
13633950,14011.0,30,9,3,F,3,85023,AZ
19081692,46284.0,42,2,1,M,1,90015,CA
27258040,37520.0,48,7,0,F,1,10230,NY
14993110,4866.4,20,5,2,M,1,80243,CO
29987826,49896.0,69,9,0,M,1,33249,FL
31352864,216482.9,51,1,2,M,2,60607,IL
23172394,25889.4,37,3,0,M,1,76017,TX
14995596,25526.6,66,6,2,M,3,90130,CA
20440755,0.0,21,3,2,F,1,10079,NY
16353864,2887.5,22,4,3,M,1,60625,IL
17713943,31349.5,44,11,3,F,2,79913,TX
27252820,6838.0,28,9,0,F,1,45471,OH
20440410,44757.0,41,8,4,F,2,30305,GA
17717102,0.0,11,3,2,M,1,07117,NJ
27268320,29538.0,31,3,3,F,2,90122,CA
29991214,125892.8,40,10,2,M,2,78784,TX
20446215,62814.0,42,9,2,F,1,40263,KY
20451540,9157.5,31,7,3,F,2,38140,TN
25893656,13192.1,63,10,2,F,2,94174,CA
14995739,68073.5,54,4,4,F,2,90174,CA
28620081,0.0,14,6,1,F,1,90105,CA
23176882,25018.3,60,6,1,M,2,85734,AZ
25894169,9805.5,44,6,0,M,1,77036,TX
24530256,5684.4,82,0,2,M,2,10088,NY
28617246,2969.6,19,4,1,M,1,63152,MO
25889723,2618.4,55,2,0,F,2,85206,AZ
21805280,28425.8,18,6,1,F,1,15279,PA
21810704,34093.8,19,7,1,F,1,60607,IL
19078388,26299.0,29,8,1,M,1,55411,MN
20442120,47080.5,47,4,2,F,1,90138,CA
19076344,0.0,16,1,1,F,1,77083,TX
19078794,34081.6,33,3,3,F,2,60601,IL
31343158,20263.0,35,5,2,F,2,70156,LA
24533928,42031.8,53,1,4,F,2,19136,PA
24524748,19261.8,78,6,2,F,3,75230,TX
16350804,6439.4,59,9,4,F,2,90112,CA
24535800,22678.2,39,3,2,M,1,02158,MA
29988024,14979.8,65,5,0,F,1,85205,AZ
21805568,0.0,15,10,1,F,1,95184,CA
28631253,0.0,17,2,1,F,1,10160,NY
23170337,3908.6,23,4,0,F,1,28223,NC
20452215,11463.0,71,8,2,F,2,80274,CO
21812048,102156.6,58,11,2,F,4,60666,IL
29985340,66607.2,50,6,0,F,1,90087,CA
21813392,219271.0,43,6,5,F,4,90106,CA
20449845,86823.0,44,11,2,F,1,19113,PA
19084506,27067.6,43,3,3,F,4,60637,IL
27262160,55628.0,24,5,2,F,2,78734,TX
23174451,58654.5,61,7,1,M,2,60622,IL
20441445,31797.0,55,2,3,F,2,94103,CA
24535026,11687.4,76,4,2,F,2,14667,NY
17716023,31647.2,28,5,4,F,2,60601,IL
31354290,13662.0,28,3,1,F,2,40214,KY
14989623,2882.0,24,3,2,M,1,19107,PA
21809360,66770.6,56,9,3,M,2,74186,OK
27261060,110122.0,30,2,0,M,1,21254,MD
31353945,132762.9,57,7,1,M,4,10229,NY
14994683,0.0,17,9,2,F,1,94150,CA
31350012,36558.5,46,6,1,F,2,20126,DC
31345642,0.0,15,0,0,M,1,07117,NJ
29992644,111548.8,60,10,1,M,2,90029,CA
31342077,53994.8,19,4,0,M,1,77076,TX
29975550,13860.0,82,12,0,F,1,60613,IL
17716738,0.0,11,3,2,F,1,94174,CA
14989722,21767.9,41,11,2,M,1,40218,KY
19088706,45819.2,54,4,1,M,3,10091,NY
14988138,0.0,17,9,2,M,1,94654,CA
28614432,13655.0,44,4,1,F,2,45455,OH
23170745,8154.4,75,1,0,F,2,46288,IN
24532290,20903.4,41,5,4,F,2,93702,CA
13633130,19639.0,26,5,2,F,2,77159,TX
20450970,20716.5,55,2,2,F,3,68108,NB
14993154,16938.9,62,2,2,M,2,10101,NY
23176066,39970.2,43,9,2,M,2,60606,IL
23179347,0.0,19,7,0,M,1,96802,HI
24531804,17726.4,44,2,4,F,2,97254,OR
16356144,16357.5,38,5,3,M,1,10019,NY
24533964,0.0,19,2,2,F,1,19136,PA
19082098,31411.8,65,5,1,M,2,78277,TX
28614348,1334.3,67,7,1,M,2,98137,WA
27263060,0.0,15,9,0,F,1,94150,CA
25898064,464.0,24,3,0,F,1,53277,WI
29990642,97838.4,52,11,0,F,1,94187,CA
25894207,5036.0,55,2,1,F,2,07117,NJ
13625710,6108.0,20,5,1,M,1,87194,NM
28624197,1363.5,75,5,1,F,2,14667,NY
21806544,256271.6,43,6,2,F,3,60650,IL
31344239,66976.0,36,6,2,M,3,90027,CA
25899793,3965.3,53,10,5,F,2,94150,CA
23165849,4152.1,88,4,0,F,1,33653,FL
29986154,49361.4,69,9,0,M,2,78277,TX
17719897,15080.0,14,6,2,M,1,60606,IL
25904752,6954.6,70,7,0,M,2,10276,NY
25898634,0.0,21,3,0,F,1,74186,OK
28613046,9213.1,42,2,1,F,2,94145,CA
24532866,83629.8,54,2,3,M,2,77095,TX
31356107,38451.4,23,2,1,F,2,10260,NY
23167277,22019.2,36,2,0,M,1,28208,NC
28625709,2190.3,27,6,1,F,1,10029,NY
14987379,61476.8,37,7,4,F,3,37208,TN
16361652,6303.2,33,3,5,M,2,33237,FL
19086872,50762.6,46,6,3,F,2,02149,MA
29993370,6175.4,59,7,0,F,2,55422,MN
21801280,76343.8,36,9,4,F,4,94293,CA
19082140,6193.6,19,4,1,M,1,80243,CO
27257760,112532.0,44,6,5,M,3,97248,OR
31349989,47932.0,42,2,1,M,2,20126,DC
14994067,23829.3,56,6,3,F,2,96849,HI
20448930,74446.5,59,6,3,F,2,07303,NJ
19087474,22041.6,51,1,3,F,2,10160,NY
13631420,40671.0,31,1,3,M,3,60651,IL
14998225,27296.5,34,4,4,M,2,43272,OH
17721041,93852.2,28,5,2,M,1,75310,TX
20441550,115336.5,47,4,2,F,1,19126,PA
19079284,55134.8,25,4,2,M,3,60605,IL
27268400,44738.0,32,4,0,F,1,48206,MI
16359528,6202.6,46,6,3,F,2,92508,CA
25901465,4907.1,80,7,0,F,2,38177,TN
16350600,0.0,18,3,3,M,1,10138,NY
19087278,7683.2,34,4,4,F,2,92173,CA
27254000,12390.0,75,7,0,F,4,92517,CA
24535350,22608.0,48,6,3,M,2,10171,NY
23177494,9582.9,66,2,0,F,2,80228,CO
31356820,0.0,13,5,0,M,1,90106,CA
31349253,207570.4,55,5,0,M,4,10145,NY
20440305,11146.5,42,9,3,F,2,97203,OR
27259920,46702.0,51,3,2,F,2,19136,PA
25893067,5532.8,41,8,2,M,3,90027,CA
20439855,41919.0,44,10,2,F,1,90191,CA
29996560,17683.6,27,6,0,F,1,21257,MD
31357924,175664.8,56,6,1,M,2,48202,MI
27260240,155786.0,35,4,0,M,1,10019,NY
27266120,31152.0,46,8,0,F,1,94299,CA
13625870,8799.0,28,7,1,F,2,73169,OK
27249760,14166.0,77,9,0,F,2,90159,CA
29980896,0.0,21,6,0,M,1,60606,IL
27249720,21402.0,76,8,0,F,3,75230,TX
16359408,7688.9,41,8,4,M,4,33133,FL
16356192,8676.6,57,7,4,M,2,90095,CA
28618653,6115.2,37,7,3,M,3,90027,CA
25905854,0.0,20,9,0,F,1,92510,CA
20439975,0.0,19,8,2,F,1,90750,CA
28618611,1661.9,82,2,1,F,2,10088,NY
27269380,0.0,17,4,0,F,1,40561,KY
21801776,62699.0,48,11,2,F,2,79913,TX
13624810,20855.0,37,7,3,F,2,10209,NY
23170354,2029.2,88,4,0,M,4,92505,CA
25891946,6271.9,60,7,0,F,2,63169,MO
23176491,41096.2,44,10,0,F,1,19113,PA
24533352,10402.2,81,9,2,F,2,53268,WI
19084912,3781.4,71,1,1,F,2,60624,IL
28617162,9281.2,31,1,2,F,2,10259,NY
20439735,13464.0,33,9,3,F,2,10153,NY
31358269,85937.2,52,2,1,F,4,43688,OH
31343871,50015.8,30,0,3,F,4,90054,CA
27265380,88614.0,53,5,1,M,2,77105,TX
23173805,10863.7,74,8,0,M,2,64115,MO
13633780,31732.0,36,6,4,M,2,92173,CA
16356228,6842.0,36,6,5,F,2,85032,AZ
27265260,26538.0,50,2,1,M,2,07303,NJ
17716530,0.0,13,5,2,F,1,46232,IN
14990151,8287.4,63,3,2,F,2,19160,PA
23169742,4600.1,70,6,0,F,2,45246,OH
27255920,37326.0,39,11,3,M,2,98165,WA
29984240,12718.2,85,5,0,F,1,15263,PA
31358982,94458.7,57,7,0,M,1,10149,NY
14992967,0.0,19,4,2,F,1,19136,PA
27267220,52016.0,34,6,2,F,4,97297,OR
17716309,37856.0,32,9,4,M,3,90027,CA
23167073,19798.4,39,4,0,F,1,94149,CA
14989194,0.0,15,7,2,F,1,78473,TX
29982282,244208.8,57,7,0,M,1,32272,FL
24537798,80049.6,49,6,2,F,1,94187,CA
19088748,12780.6,67,7,1,M,2,80274,CO
20447925,0.0,22,4,2,M,1,64136,MO
21812944,43466.8,23,5,2,F,2,10260,NY
13630030,7968.0,69,9,1,M,2,10146,NY
28622979,6174.6,37,7,3,M,4,90176,CA
13632640,0.0,17,2,1,F,1,07303,NJ
25893637,8242.4,53,10,0,M,1,15273,PA
28618632,663.2,81,1,1,M,2,10088,NY
31339478,56294.8,46,6,0,F,1,23570,VA
13627260,14141.0,19,4,1,M,1,63152,MO
23178735,26604.4,60,6,1,F,2,21207,MD
24526584,11437.2,68,6,2,M,2,98137,WA
25904182,6029.1,40,7,3,M,2,92173,CA
29983096,32729.4,38,8,3,F,2,60621,IL
27264240,18100.0,65,7,0,F,2,44127,OH
28624155,7239.3,53,3,2,M,2,53277,WI
31342767,0.0,13,5,0,M,1,10104,NY
27266280,22750.0,26,7,1,M,2,77159,TX
31344584,72190.1,42,2,0,F,1,90138,CA
29986682,115592.4,40,10,3,M,4,92811,CA
25905341,795.0,32,8,1,F,2,78468,TX
17716595,0.0,13,5,2,M,1,60654,IL
20438835,46011.0,69,6,2,F,2,98137,WA
31340260,68988.5,31,1,0,M,2,77210,TX
14996311,43990.1,42,2,2,F,1,85707,AZ
21810624,63180.0,47,10,1,M,1,10042,NY
21801568,128536.2,47,10,3,F,2,28224,NC
29980038,0.0,18,10,0,M,1,10104,NY
21812624,50180.0,57,10,2,M,2,93769,CA
17715373,10110.1,14,6,2,F,1,90191,CA
29979708,31807.6,54,14,0,F,2,46256,IN
16351500,6334.6,40,10,6,M,2,33157,FL
20448705,29529.0,69,6,2,F,2,43653,OH
28632639,2508.2,41,1,2,M,2,97203,OR
13631540,2925.0,30,9,3,F,4,94272,CA
17723342,0.0,13,5,2,F,1,55113,MN
27261140,12986.0,74,6,0,F,2,14667,NY
20439840,26376.0,69,6,2,M,4,77158,TX
28613004,0.0,16,8,1,F,1,90061,CA
27261020,0.0,14,8,0,M,1,73179,OK
20449620,40732.5,27,3,3,M,2,10260,NY
28632681,4852.7,70,10,1,F,2,55177,MN
13634680,36923.0,54,3,2,F,3,40561,KY
19086508,93702.0,59,9,1,F,2,46240,IN
25904771,1782.0,74,11,0,F,2,10276,NY
23175267,13203.9,24,5,0,M,1,90174,CA
27264160,5402.0,70,2,0,F,2,60624,IL
29980280,5973.0,66,6,0,M,2,19160,PA
21812864,38428.0,88,11,1,F,4,90180,CA
24537348,0.0,17,0,2,M,1,43630,OH
16350516,16237.6,39,9,5,M,2,10152,NY
29993172,166958.0,45,5,0,M,3,90173,CA
28621467,3317.0,64,4,1,M,2,45246,OH
13627460,8810.0,36,6,3,F,2,70156,LA
31348885,103948.5,59,9,2,M,2,19136,PA
16350684,4049.2,43,3,7,M,4,94654,CA
25894226,0.0,20,2,0,M,1,07117,NJ
31347827,0.0,16,1,0,M,1,92178,CA
31339915,39001.1,34,4,0,F,2,37229,TN
20451435,19587.0,32,8,4,F,2,75277,TX
21808704,41327.0,46,9,2,F,2,20126,DC
16350312,9213.1,44,4,3,F,2,94145,CA
31357533,8167.3,27,4,2,F,2,93776,CA
20441100,4072.5,66,3,2,M,2,19160,PA
24529356,33813.0,30,7,2,M,1,55411,MN
24525360,105078.6,51,2,6,F,4,90061,CA
27258900,27802.0,76,8,0,F,2,10167,NY
20440080,24478.5,55,2,3,F,2,77036,TX
20444505,7533.0,89,6,2,M,2,77168,TX
24537024,169421.4,53,1,4,M,2,60607,IL
24532578,35976.6,47,5,4,F,3,67276,KS
21802016,41581.8,30,3,4,F,2,33157,FL
23168093,35182.6,58,4,1,F,2,15279,PA
23169351,20994.7,54,4,0,F,1,75256,TX
19075938,42929.6,57,7,2,F,2,90112,CA
27254900,22820.0,82,4,0,M,2,53206,WI
20438370,0.0,20,9,2,M,1,94654,CA
20452110,5008.5,25,7,2,F,1,94239,CA
24542406,53137.8,50,4,2,F,1,10105,NY
20447685,29001.0,47,4,4,F,4,60637,IL
21809552,56323.8,54,7,2,F,2,96849,HI
16357128,2361.2,75,5,3,F,2,55174,MN
25889761,6108.9,37,4,0,F,2,77210,TX
13630480,43408.0,41,1,5,F,2,73179,OK
16359696,5702.6,25,4,4,M,2,10260,NY
17713228,72914.4,42,9,2,M,1,28215,NC
25889742,15982.8,62,9,0,M,2,85206,AZ
29993942,57217.6,39,9,2,F,4,97297,OR
31353554,138239.2,56,6,2,M,2,94225,CA
21802832,30711.2,32,5,3,M,4,73154,OK
28614369,6441.5,65,5,1,F,2,98137,WA
21809312,94806.4,32,5,1,M,1,76017,TX
28628439,1540.4,29,8,2,M,2,90166,CA
19079816,0.0,18,3,1,M,1,02171,MA
25905892,7015.4,58,4,1,F,3,40561,KY
27251840,130048.0,43,5,0,F,2,45455,OH
28624260,10180.6,47,7,6,M,2,14622,NY
25895271,18727.5,48,5,1,F,3,60650,IL
17723199,75246.6,35,12,2,F,1,19113,PA
17721977,10011.3,21,7,3,M,2,40214,KY
21810544,28675.4,46,7,1,M,1,87129,NM
19085038,22013.6,42,2,1,F,1,92176,CA
13631820,101177.0,51,1,1,F,2,90128,CA
27252620,68788.0,54,6,0,F,2,75270,TX
28612983,0.0,14,6,1,F,1,90061,CA
24540120,0.0,15,5,2,M,1,90106,CA
16355820,2411.8,73,3,3,F,2,46288,IN
19082994,2191.0,83,3,1,F,2,79931,TX
19083974,26488.0,52,2,1,F,1,63166,MO
31356866,75210.0,53,3,1,F,4,77061,TX
29976694,189321.0,55,5,2,M,3,19152,PA
21801936,8587.8,61,4,1,F,3,85216,AZ
14993880,0.0,15,7,2,F,1,96822,HI
16357776,6835.7,50,10,8,M,2,94150,CA
24541020,23351.4,52,0,4,M,2,10160,NY
14987566,83695.7,54,4,3,M,2,94164,CA
20444850,0.0,21,3,2,F,1,77140,TX
28617099,5007.0,60,10,2,F,2,60665,IL
19086382,27494.6,26,5,2,F,2,77159,TX
